Local time,Open,High,Low,Close,Volume
24.07.2023 10:00:00.000 GMT-0400,453.204,454.364,452.934,454.254,228.8892
24.07.2023 11:00:00.000 GMT-0400,454.254,454.594,453.763,454.494,160.1774
24.07.2023 12:00:00.000 GMT-0400,454.504,454.714,454.003,454.314,125.7868
24.07.2023 13:00:00.000 GMT-0400,454.304,454.824,454.034,454.774,96.817
24.07.2023 14:00:00.000 GMT-0400,454.794,455.034,453.843,454.303,106.2436
24.07.2023 15:00:00.000 GMT-0400,454.304,454.443,453.443,454.213,125.8882
25.07.2023 09:00:00.000 GMT-0400,453.914,455.134,453.913,454.824,105.84
25.07.2023 10:00:00.000 GMT-0400,454.823,455.053,454.414,454.613,159.195
25.07.2023 11:00:00.000 GMT-0400,454.623,455.614,454.534,455.394,81.0452
25.07.2023 12:00:00.000 GMT-0400,455.394,455.904,455.223,455.893,70.3446
25.07.2023 13:00:00.000 GMT-0400,455.913,456.134,455.533,455.833,73.1024
25.07.2023 14:00:00.000 GMT-0400,455.824,456.744,455.714,455.833,91.1104
25.07.2023 15:00:00.000 GMT-0400,455.864,456.284,455.343,455.444,130.8998
26.07.2023 09:00:00.000 GMT-0400,454.493,455.154,454.443,454.823,144.3932
26.07.2023 10:00:00.000 GMT-0400,454.813,455.004,454.063,454.153,149.6056
26.07.2023 11:00:00.000 GMT-0400,454.144,454.983,454.004,454.954,82.9066
26.07.2023 12:00:00.000 GMT-0400,454.943,455.143,454.033,454.273,65.8842
26.07.2023 13:00:00.000 GMT-0400,454.264,454.494,454.083,454.253,60.3986
26.07.2023 14:00:00.000 GMT-0400,454.263,456.984,453.843,455.994,336.2012
26.07.2023 15:00:00.000 GMT-0400,456.003,456.214,453.404,455.514,321.1578
27.07.2023 09:00:00.000 GMT-0400,459.034,459.454,458.663,458.983,126.2878
27.07.2023 10:00:00.000 GMT-0400,458.973,459.063,457.283,457.483,201.435
27.07.2023 11:00:00.000 GMT-0400,457.484,458.014,457.073,457.443,160.3468
27.07.2023 12:00:00.000 GMT-0400,457.443,458.604,457.394,458.394,92.1929
27.07.2023 13:00:00.000 GMT-0400,458.393,458.604,455.723,456.044,243.0863
27.07.2023 14:00:00.000 GMT-0400,456.033,456.234,452.763,452.764,264.8563
27.07.2023 15:00:00.000 GMT-0400,452.714,453.874,451.564,452.484,243.4202
28.07.2023 09:00:00.000 GMT-0400,455.874,456.604,455.173,456.143,150.7911
28.07.2023 10:00:00.000 GMT-0400,456.144,456.884,455.954,456.803,205.3048
28.07.2023 11:00:00.000 GMT-0400,456.803,457.784,456.603,457.654,116.8012
28.07.2023 12:00:00.000 GMT-0400,457.654,457.704,456.894,457.044,97.6131
28.07.2023 13:00:00.000 GMT-0400,457.054,457.054,455.093,456.274,134.8458
28.07.2023 14:00:00.000 GMT-0400,456.273,457.364,456.163,457.013,108.0579
28.07.2023 15:00:00.000 GMT-0400,457.013,457.313,456.373,456.944,127.3569
31.07.2023 09:00:00.000 GMT-0400,457.414,458.164,456.533,457.014,135.4851
31.07.2023 10:00:00.000 GMT-0400,457.024,457.834,456.673,457.524,176.4582
31.07.2023 11:00:00.000 GMT-0400,457.524,457.844,456.693,456.954,118.9175
31.07.2023 12:00:00.000 GMT-0400,456.963,457.254,456.513,456.644,78.2466
31.07.2023 13:00:00.000 GMT-0400,456.633,457.184,456.263,456.884,99.4898
31.07.2023 14:00:00.000 GMT-0400,456.893,457.184,456.493,457.064,93.0727
31.07.2023 15:00:00.000 GMT-0400,457.063,457.803,456.053,457.793,129.0188
01.08.2023 09:00:00.000 GMT-0400,456.294,456.954,456.073,456.803,133.568
01.08.2023 10:00:00.000 GMT-0400,456.794,457.253,455.544,456.344,232.2764
01.08.2023 11:00:00.000 GMT-0400,456.344,456.484,455.803,456.153,133.2081
01.08.2023 12:00:00.000 GMT-0400,456.154,456.354,455.503,456.334,77.0388
01.08.2023 13:00:00.000 GMT-0400,456.344,456.504,455.983,456.444,62.6498
01.08.2023 14:00:00.000 GMT-0400,456.453,456.974,456.423,456.724,74.6988
01.08.2023 15:00:00.000 GMT-0400,456.723,456.994,456.204,456.504,85.0977
02.08.2023 09:00:00.000 GMT-0400,453.264,453.544,452.354,452.994,145.1722
02.08.2023 10:00:00.000 GMT-0400,452.993,453.094,450.474,450.643,216.2518
02.08.2023 11:00:00.000 GMT-0400,450.644,451.684,450.294,450.314,174.0733
02.08.2023 12:00:00.000 GMT-0400,450.314,451.104,449.993,450.854,138.3523
02.08.2023 13:00:00.000 GMT-0400,450.843,451.444,450.463,450.583,140.3396
02.08.2023 14:00:00.000 GMT-0400,450.583,451.084,450.274,450.623,135.2396
02.08.2023 15:00:00.000 GMT-0400,450.633,450.904,449.353,450.153,161.8828
03.08.2023 09:00:00.000 GMT-0400,448.063,449.014,447.653,448.604,168.4044
03.08.2023 10:00:00.000 GMT-0400,448.593,449.304,447.373,448.504,279.334
03.08.2023 11:00:00.000 GMT-0400,448.504,449.884,448.393,449.304,185.631
03.08.2023 12:00:00.000 GMT-0400,449.294,450.754,449.143,450.564,115.0882
03.08.2023 13:00:00.000 GMT-0400,450.564,450.794,449.453,449.523,119.3333
03.08.2023 14:00:00.000 GMT-0400,449.504,450.124,449.263,449.993,126.6511
03.08.2023 15:00:00.000 GMT-0400,450.004,450.044,448.783,448.973,145.4618
04.08.2023 09:00:00.000 GMT-0400,450.733,451.884,450.163,450.304,174.954
04.08.2023 10:00:00.000 GMT-0400,450.303,451.444,448.773,451.314,279.8289
04.08.2023 11:00:00.000 GMT-0400,451.324,451.934,451.144,451.834,147.283
04.08.2023 12:00:00.000 GMT-0400,451.834,452.904,451.533,452.744,115.2808
04.08.2023 13:00:00.000 GMT-0400,452.744,452.794,450.643,450.773,118.8671
04.08.2023 14:00:00.000 GMT-0400,450.773,450.773,446.793,447.124,261.4788
04.08.2023 15:00:00.000 GMT-0400,447.084,447.734,446.293,446.774,192.6225
07.08.2023 09:00:00.000 GMT-0400,448.744,449.664,448.264,448.504,175.0473
07.08.2023 10:00:00.000 GMT-0400,448.503,449.913,448.003,449.094,232.2348
07.08.2023 11:00:00.000 GMT-0400,449.094,449.634,448.263,449.524,195.7512
07.08.2023 12:00:00.000 GMT-0400,449.534,449.823,448.964,449.673,119.3426
07.08.2023 13:00:00.000 GMT-0400,449.674,450.224,449.493,450.224,116.0185
07.08.2023 14:00:00.000 GMT-0400,450.224,450.514,449.493,450.104,105.6827
07.08.2023 15:00:00.000 GMT-0400,450.104,450.874,449.633,450.733,111.293
08.08.2023 09:00:00.000 GMT-0400,448.094,448.154,446.094,446.604,154.3424
08.08.2023 10:00:00.000 GMT-0400,446.554,446.894,445.413,445.554,258.4698
08.08.2023 11:00:00.000 GMT-0400,445.553,446.294,445.284,445.703,190.5515
08.08.2023 12:00:00.000 GMT-0400,445.704,446.954,445.633,446.604,128.8346
08.08.2023 13:00:00.000 GMT-0400,446.613,447.413,446.544,447.254,133.5951
08.08.2023 14:00:00.000 GMT-0400,447.253,448.573,446.943,448.343,144.5376
08.08.2023 15:00:00.000 GMT-0400,448.343,449.234,448.163,448.943,154.7914
09.08.2023 09:00:00.000 GMT-0400,449.044,449.213,448.043,448.354,147.5382
09.08.2023 10:00:00.000 GMT-0400,448.353,448.814,447.273,447.404,221.2713
09.08.2023 11:00:00.000 GMT-0400,447.414,447.704,444.973,445.403,211.6547
09.08.2023 12:00:00.000 GMT-0400,445.404,446.654,445.263,446.264,151.5354
09.08.2023 13:00:00.000 GMT-0400,446.264,447.874,446.054,447.533,133.7976
09.08.2023 14:00:00.000 GMT-0400,447.533,448.894,447.374,448.213,126.8402
09.08.2023 15:00:00.000 GMT-0400,448.223,448.274,445.443,445.763,200.0728
10.08.2023 09:00:00.000 GMT-0400,448.194,451.244,448.003,451.224,175.1571
10.08.2023 10:00:00.000 GMT-0400,451.223,451.724,448.734,449.543,295.571
10.08.2023 11:00:00.000 GMT-0400,449.564,449.654,446.874,447.634,312.7666
10.08.2023 12:00:00.000 GMT-0400,447.633,447.964,445.943,446.303,269.2873
10.08.2023 13:00:00.000 GMT-0400,446.314,446.834,444.723,444.883,268.1414
10.08.2023 14:00:00.000 GMT-0400,444.894,447.484,444.833,447.454,288.0334
10.08.2023 15:00:00.000 GMT-0400,447.454,447.484,445.044,445.923,284.564
11.08.2023 09:00:00.000 GMT-0400,443.974,444.644,443.353,444.214,176.3298
11.08.2023 10:00:00.000 GMT-0400,444.364,446.714,444.363,445.283,330.17
11.08.2023 11:00:00.000 GMT-0400,445.284,445.644,444.323,445.314,236.0452
11.08.2023 12:00:00.000 GMT-0400,445.324,445.924,444.493,444.714,204.6789
11.08.2023 13:00:00.000 GMT-0400,444.723,445.574,444.453,444.953,173.9186
11.08.2023 14:00:00.000 GMT-0400,444.963,446.244,444.853,446.064,177.3096
11.08.2023 15:00:00.000 GMT-0400,446.064,446.164,445.004,445.624,191.2325
14.08.2023 09:00:00.000 GMT-0400,444.713,445.304,444.393,445.204,166.1705
14.08.2023 10:00:00.000 GMT-0400,445.174,447.614,444.943,447.243,280.3737
14.08.2023 11:00:00.000 GMT-0400,447.243,447.774,446.584,447.143,215.1792
14.08.2023 12:00:00.000 GMT-0400,447.143,447.474,446.383,447.233,200.3956
14.08.2023 13:00:00.000 GMT-0400,447.233,447.664,446.753,447.124,158.7481
14.08.2023 14:00:00.000 GMT-0400,447.144,447.204,446.363,446.773,200.8716
14.08.2023 15:00:00.000 GMT-0400,446.773,448.114,446.504,448.103,182.8
15.08.2023 09:00:00.000 GMT-0400,446.293,446.634,445.023,445.263,179.6714
15.08.2023 10:00:00.000 GMT-0400,445.254,445.283,443.473,443.953,287.8447
15.08.2023 11:00:00.000 GMT-0400,443.953,445.194,443.933,445.133,190.2694
15.08.2023 12:00:00.000 GMT-0400,445.133,445.353,443.823,444.143,152.3211
15.08.2023 13:00:00.000 GMT-0400,444.153,444.694,443.673,444.053,135.2471
15.08.2023 14:00:00.000 GMT-0400,444.064,444.624,443.734,444.263,121.8261
15.08.2023 15:00:00.000 GMT-0400,444.283,444.364,442.314,442.934,170.9547
16.08.2023 09:00:00.000 GMT-0400,442.473,444.193,442.394,443.524,159.138
16.08.2023 10:00:00.000 GMT-0400,443.523,444.153,442.973,443.953,248.5713
16.08.2023 11:00:00.000 GMT-0400,443.953,444.153,442.293,442.533,177.869
16.08.2023 12:00:00.000 GMT-0400,442.523,442.844,441.723,441.783,151.7548
16.08.2023 13:00:00.000 GMT-0400,441.773,442.624,440.994,442.333,146.7162
16.08.2023 14:00:00.000 GMT-0400,442.344,443.084,440.904,441.833,291.8324
16.08.2023 15:00:00.000 GMT-0400,441.804,441.804,439.544,439.623,256.8749
17.08.2023 09:00:00.000 GMT-0400,441.183,441.433,439.883,440.404,131.5349
17.08.2023 10:00:00.000 GMT-0400,440.403,440.754,439.403,439.963,268.5724
17.08.2023 11:00:00.000 GMT-0400,439.964,440.083,438.993,439.594,229.8352
17.08.2023 12:00:00.000 GMT-0400,439.593,440.604,439.003,440.503,202.84
17.08.2023 13:00:00.000 GMT-0400,440.503,440.624,438.513,438.833,192.6607
17.08.2023 14:00:00.000 GMT-0400,438.834,438.894,437.003,437.224,204.8032
17.08.2023 15:00:00.000 GMT-0400,437.223,437.444,435.763,436.244,243.8067
18.08.2023 09:00:00.000 GMT-0400,433.374,435.224,433.063,434.253,186.4608
18.08.2023 10:00:00.000 GMT-0400,434.253,435.104,433.473,435.054,298.1774
18.08.2023 11:00:00.000 GMT-0400,435.063,436.543,434.734,436.433,232.326
18.08.2023 12:00:00.000 GMT-0400,436.434,436.564,435.623,435.854,166.9482
18.08.2023 13:00:00.000 GMT-0400,435.864,436.164,434.754,435.924,171.6295
18.08.2023 14:00:00.000 GMT-0400,435.923,436.774,435.503,435.963,179.6498
18.08.2023 15:00:00.000 GMT-0400,435.964,437.574,435.373,436.483,203.6489
21.08.2023 09:00:00.000 GMT-0400,437.584,438.714,437.343,438.713,139.7961
21.08.2023 10:00:00.000 GMT-0400,438.713,438.894,436.433,436.733,256.4012
21.08.2023 11:00:00.000 GMT-0400,436.743,437.054,435.333,435.623,213.1467
21.08.2023 12:00:00.000 GMT-0400,435.623,437.413,435.533,437.324,158.6738
21.08.2023 13:00:00.000 GMT-0400,437.324,438.463,436.963,438.064,165.8541
21.08.2023 14:00:00.000 GMT-0400,438.074,439.254,437.903,439.003,164.7108
21.08.2023 15:00:00.000 GMT-0400,439.004,440.113,439.004,439.373,143.5307
22.08.2023 09:00:00.000 GMT-0400,441.193,441.193,439.593,439.664,151.3899
22.08.2023 10:00:00.000 GMT-0400,439.664,440.424,438.653,439.774,267.3903
22.08.2023 11:00:00.000 GMT-0400,439.773,439.874,438.583,438.724,204.6754
22.08.2023 12:00:00.000 GMT-0400,438.714,439.374,437.773,438.703,167.0549
22.08.2023 13:00:00.000 GMT-0400,438.704,438.794,437.633,438.183,178.073
22.08.2023 14:00:00.000 GMT-0400,438.183,438.934,437.763,438.523,152.7293
22.08.2023 15:00:00.000 GMT-0400,438.524,439.484,437.603,438.094,180.8237
23.08.2023 09:00:00.000 GMT-0400,439.253,440.614,439.114,440.373,155.6156
23.08.2023 10:00:00.000 GMT-0400,440.353,442.003,440.234,441.934,213.9916
23.08.2023 11:00:00.000 GMT-0400,441.944,442.404,441.543,442.314,164.3822
23.08.2023 12:00:00.000 GMT-0400,442.314,442.673,441.933,442.224,115.7664
23.08.2023 13:00:00.000 GMT-0400,442.223,443.674,442.143,443.563,109.3472
23.08.2023 14:00:00.000 GMT-0400,443.563,443.594,442.473,442.714,129.4972
23.08.2023 15:00:00.000 GMT-0400,442.703,443.453,442.413,442.984,167.2838
24.08.2023 09:00:00.000 GMT-0400,444.704,445.074,443.493,444.974,153.9538
24.08.2023 10:00:00.000 GMT-0400,444.973,445.234,441.093,441.143,287.743
24.08.2023 11:00:00.000 GMT-0400,441.143,441.143,439.193,439.213,244.9944
24.08.2023 12:00:00.000 GMT-0400,439.213,440.833,439.134,439.903,180.0142
24.08.2023 13:00:00.000 GMT-0400,439.923,440.103,439.034,439.344,159.0652
24.08.2023 14:00:00.000 GMT-0400,439.353,439.913,438.543,439.074,161.8486
24.08.2023 15:00:00.000 GMT-0400,439.083,439.354,436.873,436.923,187.3986
25.08.2023 09:00:00.000 GMT-0400,438.694,439.504,438.563,439.254,153.7673
25.08.2023 10:00:00.000 GMT-0400,439.254,441.214,435.153,435.253,385.8008
25.08.2023 11:00:00.000 GMT-0400,435.263,438.774,435.023,437.014,306.3996
25.08.2023 12:00:00.000 GMT-0400,437.014,439.104,436.944,438.683,246.6932
25.08.2023 13:00:00.000 GMT-0400,438.684,439.103,437.383,438.573,216.0596
25.08.2023 14:00:00.000 GMT-0400,438.574,440.894,438.443,440.793,207.8963
25.08.2023 15:00:00.000 GMT-0400,440.794,441.313,439.553,439.943,216.0932
28.08.2023 09:00:00.000 GMT-0400,442.253,443.214,441.793,442.594,169.5542
28.08.2023 10:00:00.000 GMT-0400,442.614,443.234,441.393,442.074,274.0939
28.08.2023 11:00:00.000 GMT-0400,442.073,442.093,440.913,441.504,230.6788
28.08.2023 12:00:00.000 GMT-0400,441.503,442.634,440.964,442.583,181.602
28.08.2023 13:00:00.000 GMT-0400,442.594,443.274,440.873,441.154,181.8976
28.08.2023 14:00:00.000 GMT-0400,441.133,441.974,440.894,441.874,174.015
28.08.2023 15:00:00.000 GMT-0400,441.864,443.403,441.403,442.734,169.7886
29.08.2023 09:00:00.000 GMT-0400,442.663,444.224,442.473,443.944,135.8338
29.08.2023 10:00:00.000 GMT-0400,443.873,446.784,443.873,445.794,261.5931
29.08.2023 11:00:00.000 GMT-0400,445.804,447.954,445.743,447.624,172.8323
29.08.2023 12:00:00.000 GMT-0400,447.623,448.454,447.494,448.053,132.9604
29.08.2023 13:00:00.000 GMT-0400,448.054,448.774,447.693,448.094,117.402
29.08.2023 14:00:00.000 GMT-0400,448.083,448.864,447.953,448.533,103.786
29.08.2023 15:00:00.000 GMT-0400,448.533,449.454,448.183,449.184,122.3303
30.08.2023 09:00:00.000 GMT-0400,449.544,451.344,449.463,451.243,157.3565
30.08.2023 10:00:00.000 GMT-0400,451.244,451.624,448.803,450.594,255.4558
30.08.2023 11:00:00.000 GMT-0400,450.623,451.174,449.753,451.073,197.2043
30.08.2023 12:00:00.000 GMT-0400,451.074,451.664,450.783,451.433,141.4419
30.08.2023 13:00:00.000 GMT-0400,451.433,451.454,450.343,450.744,115.0624
30.08.2023 14:00:00.000 GMT-0400,450.764,451.244,450.043,451.163,158.76
30.08.2023 15:00:00.000 GMT-0400,451.174,451.404,450.564,451.013,155.227
31.08.2023 09:00:00.000 GMT-0400,451.664,452.564,451.403,452.443,161.3919
31.08.2023 10:00:00.000 GMT-0400,452.444,452.844,451.824,452.373,217.6228
31.08.2023 11:00:00.000 GMT-0400,452.373,452.384,451.474,451.904,194.3054
31.08.2023 12:00:00.000 GMT-0400,451.913,452.254,450.374,450.974,190.3189
31.08.2023 13:00:00.000 GMT-0400,450.974,451.884,450.783,451.474,133.6346
31.08.2023 14:00:00.000 GMT-0400,451.484,452.203,450.793,450.883,127.2697
31.08.2023 15:00:00.000 GMT-0400,450.874,451.684,450.313,450.313,160.3593
01.09.2023 09:00:00.000 GMT-0400,453.193,453.674,451.173,452.413,180.2202
01.09.2023 10:00:00.000 GMT-0400,452.413,453.054,450.693,450.963,317.7745
01.09.2023 11:00:00.000 GMT-0400,450.983,451.254,449.703,449.894,220.9697
01.09.2023 12:00:00.000 GMT-0400,449.893,451.014,449.713,450.774,150.1543
01.09.2023 13:00:00.000 GMT-0400,450.753,450.904,450.184,450.663,119.2337
01.09.2023 14:00:00.000 GMT-0400,450.664,450.804,449.894,450.553,113.1643
01.09.2023 15:00:00.000 GMT-0400,450.544,451.304,450.393,451.264,129.7557
05.09.2023 09:00:00.000 GMT-0400,450.743,450.933,449.394,449.604,166.7893
05.09.2023 10:00:00.000 GMT-0400,449.613,450.434,449.193,450.123,260.3377
05.09.2023 11:00:00.000 GMT-0400,450.123,451.074,449.884,450.224,153.659
05.09.2023 12:00:00.000 GMT-0400,450.224,450.724,450.183,450.314,100.721
05.09.2023 13:00:00.000 GMT-0400,450.323,450.344,449.503,450.023,86.9496
05.09.2023 14:00:00.000 GMT-0400,450.033,450.643,449.703,450.624,68.0826
05.09.2023 15:00:00.000 GMT-0400,450.634,450.634,449.183,449.313,111.0832
06.09.2023 09:00:00.000 GMT-0400,448.463,448.524,447.444,448.003,124.3249
06.09.2023 10:00:00.000 GMT-0400,448.004,448.004,445.623,445.694,291.3454
06.09.2023 11:00:00.000 GMT-0400,445.694,446.013,445.193,445.554,152.2197
06.09.2023 12:00:00.000 GMT-0400,445.554,445.753,444.013,444.263,131.84
06.09.2023 13:00:00.000 GMT-0400,444.264,445.574,443.823,445.313,146.8072
06.09.2023 14:00:00.000 GMT-0400,445.313,446.184,445.174,445.954,124.6698
06.09.2023 15:00:00.000 GMT-0400,445.953,446.404,445.343,446.214,135.3334
07.09.2023 09:00:00.000 GMT-0400,443.163,444.414,442.813,443.443,158.486
07.09.2023 10:00:00.000 GMT-0400,443.443,444.673,442.773,444.043,273.2747
07.09.2023 11:00:00.000 GMT-0400,444.054,445.014,443.863,444.004,219.1184
07.09.2023 12:00:00.000 GMT-0400,444.013,445.244,443.913,444.493,161.5627
07.09.2023 13:00:00.000 GMT-0400,444.484,445.233,444.323,445.084,134.8638
07.09.2023 14:00:00.000 GMT-0400,445.083,445.344,444.103,444.983,132.3231
07.09.2023 15:00:00.000 GMT-0400,444.993,445.504,444.283,444.884,145.3084
08.09.2023 09:00:00.000 GMT-0400,444.904,446.114,444.823,445.833,132.1702
08.09.2023 10:00:00.000 GMT-0400,445.844,447.124,445.754,445.913,231.9892
08.09.2023 11:00:00.000 GMT-0400,445.883,446.904,445.784,446.194,180.8561
08.09.2023 12:00:00.000 GMT-0400,446.184,446.794,445.613,446.123,155.3835
08.09.2023 13:00:00.000 GMT-0400,446.093,446.204,445.533,445.893,149.1188
08.09.2023 14:00:00.000 GMT-0400,445.893,446.244,444.893,444.933,172.7782
08.09.2023 15:00:00.000 GMT-0400,444.923,445.614,444.543,445.524,157.8505
11.09.2023 09:00:00.000 GMT-0400,448.264,448.773,446.943,446.974,149.8559
11.09.2023 10:00:00.000 GMT-0400,446.984,447.864,446.733,446.903,223.2597
11.09.2023 11:00:00.000 GMT-0400,446.903,447.494,446.473,446.904,166.7196
11.09.2023 12:00:00.000 GMT-0400,446.903,447.784,446.873,447.724,131.1917
11.09.2023 13:00:00.000 GMT-0400,447.724,448.484,447.523,448.384,111.661
11.09.2023 14:00:00.000 GMT-0400,448.393,448.574,448.063,448.444,85.8862
11.09.2023 15:00:00.000 GMT-0400,448.444,448.704,448.033,448.494,99.178
12.09.2023 09:00:00.000 GMT-0400,446.944,447.833,446.794,447.663,141.1035
12.09.2023 10:00:00.000 GMT-0400,447.654,447.684,446.233,446.253,215.0024
12.09.2023 11:00:00.000 GMT-0400,446.254,447.224,446.113,447.083,142.6052
12.09.2023 12:00:00.000 GMT-0400,447.074,447.554,446.984,447.274,115.995
12.09.2023 13:00:00.000 GMT-0400,447.284,448.514,446.903,447.044,140.403
12.09.2023 14:00:00.000 GMT-0400,447.043,447.124,445.953,446.074,182.8367
12.09.2023 15:00:00.000 GMT-0400,446.084,446.214,445.404,445.984,143.5086
13.09.2023 09:00:00.000 GMT-0400,446.233,447.264,446.004,446.944,175.6092
13.09.2023 10:00:00.000 GMT-0400,446.953,447.234,445.083,447.073,275.9369
13.09.2023 11:00:00.000 GMT-0400,447.123,447.614,446.533,447.253,178.0088
13.09.2023 12:00:00.000 GMT-0400,447.254,447.554,446.724,447.283,144.8726
13.09.2023 13:00:00.000 GMT-0400,447.284,447.714,447.133,447.393,144.5974
13.09.2023 14:00:00.000 GMT-0400,447.394,447.514,445.523,446.214,125.6632
13.09.2023 15:00:00.000 GMT-0400,446.243,446.794,445.333,446.533,177.4892
14.09.2023 09:00:00.000 GMT-0400,449.094,449.324,448.074,448.924,172.0933
14.09.2023 10:00:00.000 GMT-0400,448.924,449.614,447.723,449.494,241.8638
14.09.2023 11:00:00.000 GMT-0400,449.494,449.944,449.043,449.904,131.632
14.09.2023 12:00:00.000 GMT-0400,449.924,450.684,449.753,450.644,121.6544
14.09.2023 13:00:00.000 GMT-0400,450.654,450.664,450.153,450.164,98.9008
14.09.2023 14:00:00.000 GMT-0400,450.164,450.624,449.933,450.593,79.8438
14.09.2023 15:00:00.000 GMT-0400,450.583,451.074,450.124,450.413,101.6925
15.09.2023 09:00:00.000 GMT-0400,447.154,447.544,446.013,446.434,136.0524
15.09.2023 10:00:00.000 GMT-0400,446.438,446.953,444.543,444.554,257.6569
15.09.2023 11:00:00.000 GMT-0400,444.554,445.334,444.293,445.103,189.1555
15.09.2023 12:00:00.000 GMT-0400,445.104,445.384,444.843,445.204,127.2161
15.09.2023 13:00:00.000 GMT-0400,445.194,445.194,443.023,443.983,151.7384
15.09.2023 14:00:00.000 GMT-0400,443.984,444.003,443.193,443.884,118.9006
15.09.2023 15:00:00.000 GMT-0400,443.884,443.994,443.023,443.334,123.2082
18.09.2023 09:00:00.000 GMT-0400,443.074,443.774,442.583,443.054,167.2496
18.09.2023 10:00:00.000 GMT-0400,443.034,443.874,442.724,443.684,246.98
18.09.2023 11:00:00.000 GMT-0400,443.664,444.793,443.274,444.644,125.5278
18.09.2023 12:00:00.000 GMT-0400,444.644,444.974,444.293,444.473,93.5768
18.09.2023 13:00:00.000 GMT-0400,444.474,444.794,444.173,444.314,81.5596
